Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
02-04-2001,17.1724472,17.51858836,16.80707599,16.86476618,75924000
03-04-2001,16.42248535,17.01861772,16.23018459,17.01861772,94187600
04-04-2001,15.98018932,16.92246282,15.71096832,16.42248097,104046600
05-04-2001,17.46090698,17.65320772,16.46094315,16.53786344,113364000
06-04-2001,17.28782845,17.59550949,16.94168728,17.34551864,92622000
09-04-2001,17.5839653,17.66703812,17.12552021,17.4055098,56295600
10-04-2001,18.36240578,18.48855496,17.77781129,17.83011768,109199400
11-04-2001,18.47317123,18.9223853,18.36855963,18.66085687,109879600
12-04-2001,19.13160515,19.17160401,18.26086733,18.32548124,87520000
16-04-2001,18.70393372,18.94700206,18.49778678,18.89161937,65857400
17-04-2001,18.91623688,19.11007633,18.47317645,18.62086326,85149200
18-04-2001,20.131567,20.40232542,19.38390211,19.50389751,156696400
19-04-2001,20.934618,21.22999151,20.23002814,20.24848825,159375600
20-04-2001,21.22999954,21.87612949,21.07615897,21.62998598,192919600
23-04-2001,20.99922752,21.06691772,20.58385866,20.95615237,92171200
24-04-2001,20.78386307,21.51614338,20.65771267,20.98385394,89176600
25-04-2001,21.44229698,21.47306462,20.69155433,20.79001219,76744000
26-04-2001,21.26999283,21.84535731,20.99923432,21.5592138,118737600
27-04-2001,20.65155411,21.43921689,20.37156321,21.39306426,121572400
30-04-2001,20.84539413,21.24845562,20.82385655,21.08538501,74368200
01-05-2001,21.58997345,21.62997348,20.79923344,20.81769589,83702800
02-05-2001,21.46382332,21.89149964,21.337673,21.84534703,92864400
03-05-2001,21.08538437,21.59305863,20.96538893,21.30691513,66273400
04-05-2001,21.76843262,21.86073786,20.91000227,20.92230979,119538400
07-05-2001,21.96227646,22.19919222,21.75305321,21.79305326,109356200
08-05-2001,22.17149925,22.18380678,21.76843776,22.07611886,75084000
09-05-2001,21.66074562,21.93765903,21.49459758,21.91919657,76676600
10-05-2001,21.53767204,21.91919586,21.52536452,21.88535076,64334600
11-05-2001,21.35306931,21.5376775,21.12230848,21.52536997,51128800
14-05-2001,21.1438446,21.29153021,21.01461911,21.26999263,44968000
15-05-2001,21.00539207,21.32230565,20.92231919,21.1500026,61385600
16-05-2001,21.27922058,21.50074894,20.71616375,20.83000422,91893800
17-05-2001,20.974617,21.58074906,20.78385625,21.26076048,106984800
18-05-2001,20.95000267,21.29152884,20.6915517,20.82693212,90605400
21-05-2001,21.16538811,21.53460457,20.84539941,20.9377047,103491600
22-05-2001,21.63305664,21.64536417,21.28537785,21.36845072,83455600
23-05-2001,21.44536591,22.02996031,21.38690811,21.65766656,93637400
24-05-2001,22.06688309,22.0853432,21.31306318,21.51921125,80781600
25-05-2001,21.81766129,22.12226482,21.64843579,22.04842204,52747600
29-05-2001,21.64228439,22.07611581,21.55305895,21.78381975,71210800
30-05-2001,21.28845596,21.7161325,21.12230789,21.40229647,86501800
31-05-2001,21.2853775,21.65459386,21.04538663,21.38075789,70682600
01-06-2001,21.64228439,21.75304976,21.13768765,21.41460107,57587600
04-06-2001,21.77766228,21.85150506,21.47613619,21.70689696,43736600
05-06-2001,22.3376503,22.48533828,21.69152037,21.77151813,89454200
06-06-2001,22.26380157,22.60840521,22.01458067,22.42687216,80022800
07-06-2001,22.66994858,22.68533358,22.17765918,22.18996671,66960000
08-06-2001,22.51917839,22.69147904,22.16842216,22.67609405,51867000
11-06-2001,22.18995476,22.41456058,22.00226916,22.41456058,47345600
12-06-2001,22.17765045,22.27918576,21.78689421,21.85150695,66714600
13-06-2001,21.74997902,22.24534581,21.73459402,22.16842553,55302400
14-06-2001,21.19923592,21.70691038,21.04539531,21.60537502,71972400
15-06-2001,20.92847252,21.01462522,20.43003052,20.77155681,108354400
18-06-2001,20.5777092,20.91000532,20.31002817,20.90692785,56846800
19-06-2001,20.71308899,21.18384064,20.56847851,20.98692495,63457400
