Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
19-01-2005,4.919602871,5.119080773,4.904892366,5.102872231,449857692
20-01-2005,4.835324764,4.893422285,4.78745029,4.799917304,359703936
21-01-2005,4.694693089,4.871230074,4.690703549,4.850783508,369965664
24-01-2005,4.506187916,4.720874741,4.496214305,4.704916583,560347092
25-01-2005,4.416422367,4.544088575,4.395727315,4.536607416,425941632
26-01-2005,4.718630791,4.722869765,4.467039893,4.470032166,491823684
27-01-2005,4.689705849,4.709154197,4.617894152,4.706661269,264830904
28-01-2005,4.746058464,4.854773291,4.646319982,4.738079385,487839672
31-01-2005,4.877712727,4.896165236,4.780468599,4.829589296,383484132
01-02-2005,4.784955978,4.903644888,4.753290051,4.846794073,752806440
02-02-2005,5.135536671,5.405828049,5.07818794,5.374660044,1310660028
03-02-2005,5.257717133,5.320303534,5.131796975,5.136285384,519004476
04-02-2005,5.095641613,5.180170241,5.051756682,5.148253928,592179228
07-02-2005,4.887936592,5.14650833,4.874970709,5.118083636,517897584
08-02-2005,4.953016281,4.987426474,4.850534482,4.91112588,458740800
09-02-2005,4.776976585,5.026821875,4.724115314,5.005876915,686173140
10-02-2005,4.68721199,4.792685569,4.619140872,4.786701023,758548692
11-02-2005,4.67275095,4.795428923,4.639586985,4.654298916,524115360
14-02-2005,4.81213522,4.814379187,4.513169228,4.559298125,1540945512
15-02-2005,4.867989063,4.982937396,4.814379481,4.827345365,1030280688
16-02-2005,4.947280884,4.970220378,4.844799091,4.854773177,660630708
17-02-2005,4.934563637,4.980693007,4.90738517,4.932819015,416159424
18-02-2005,4.935811043,4.958002706,4.903644819,4.949774667,339096564
22-02-2005,4.77174139,4.959498701,4.747305758,4.899655611,538808652
23-02-2005,4.836072922,4.849288241,4.704168211,4.819864854,622816560
24-02-2005,4.70990324,4.733840476,4.543838249,4.572264371,1031539428
25-02-2005,4.634600163,4.735585818,4.625623818,4.716385477,398541060
28-02-2005,4.687461853,4.734340011,4.634102178,4.637842757,312423264
01-03-2005,4.639338493,4.731346864,4.538104343,4.719877591,372075552
02-03-2005,4.617395401,4.679482457,4.596949785,4.636594791,291128580
03-03-2005,4.66302681,4.681477896,4.595702557,4.641084104,304039656
04-03-2005,4.63534832,4.669010204,4.614652319,4.655296015,270693036
07-03-2005,4.707909107,4.72760737,4.663524825,4.682226297,346349304
08-03-2005,4.61789465,4.733840245,4.612159539,4.71513925,321522156
09-03-2005,4.521895885,4.604180548,4.492224489,4.593209196,453961584
10-03-2005,4.487735748,4.518156402,4.423403773,4.513418556,437981580
11-03-2005,4.433377743,4.511921826,4.417170626,4.499205853,320810868
14-03-2005,4.363311768,4.448338796,4.302970756,4.446593699,445418136
15-03-2005,4.453575134,4.48823476,4.343863048,4.371041515,416467116
16-03-2005,4.378520966,4.453574847,4.363810462,4.405949817,283967748
17-03-2005,4.47053051,4.479256944,4.383508007,4.416671971,330093576
18-03-2005,4.489232063,4.498208407,4.446094489,4.458561977,283316400
21-03-2005,4.510177612,4.542342889,4.419664903,4.470032306,299048652
22-03-2005,4.453325272,4.536607197,4.434625228,4.517656768,225042732
