Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
27-03-2000,1.051139235,1.090209801,1.030897478,1.036546764,279182400
28-03-2000,1.047844291,1.069497288,1.032780199,1.03372163,202966400
29-03-2000,1.023837209,1.050198069,1.007949839,1.049727454,239836800
30-03-2000,0.947107792,1.037017187,0.944754217,1.005948584,414400000
31-03-2000,1.022895575,1.033721621,0.948990683,0.959817634,404633600
03-04-2000,1.004065752,1.050668356,0.974880713,1.020541082,328563200
04-04-2000,0.95887655,1.00171275,0.879323249,0.998888558,660329600
05-04-2000,0.981941819,1.00077062,0.933927182,0.952520574,457665600
06-04-2000,0.942871809,1.013010292,0.92827843,0.983825243,259627200
07-04-2000,0.992297292,0.993238621,0.945224786,0.958405208,242435200
10-04-2000,0.941458583,0.99982957,0.939575823,0.991826809,212262400
11-04-2000,0.899563849,0.940517171,0.889207614,0.93016184,541822400
12-04-2000,0.82283479,0.896268965,0.789884177,0.896268965,941136000
13-04-2000,0.857198298,0.903800901,0.81718631,0.839781589,529827200
14-04-2000,0.842605948,0.88873699,0.820952045,0.823305571,667620800
17-04-2000,0.932986021,0.933456736,0.821422667,0.824718427,409561600
18-04-2000,0.955581009,0.955581009,0.899092897,0.930161595,390924800
19-04-2000,0.912273526,0.980999842,0.901917291,0.950402757,520150400
20-04-2000,0.895327687,0.939576023,0.881676544,0.931574066,722120000
24-04-2000,0.907566547,0.907566547,0.864259653,0.866142413,443620800
25-04-2000,0.966407537,0.969703248,0.919335013,0.919805729,391641600
26-04-2000,0.913685918,0.964054057,0.9038012,0.953697819,366912000
27-04-2000,0.954639077,0.956522742,0.878028151,0.88261785,326603200
28-04-2000,0.934398174,0.960288414,0.913685802,0.957464223,249580800
01-05-2000,0.936280787,0.942400686,0.917922699,0.940517021,226195200
02-05-2000,0.887795627,0.950873576,0.884971436,0.928278342,236432000
03-05-2000,0.86661315,0.91321495,0.840723015,0.89579819,489798400
04-05-2000,0.833661616,0.868025223,0.832720186,0.867083793,399515200
05-05-2000,0.8520208,0.864259797,0.83389716,0.834603182,284076800
08-05-2000,0.829425454,0.856256971,0.828484024,0.844253282,184900800
09-05-2000,0.794120371,0.837898784,0.789884086,0.830837455,327140800
10-05-2000,0.747989476,0.790825665,0.743752335,0.783764333,535091200
11-05-2000,0.774350286,0.785177237,0.745635956,0.763523384,499744000
12-05-2000,0.810596526,0.832249571,0.789059928,0.798357531,306913600
15-05-2000,0.760699093,0.813891459,0.754108428,0.813891459,678932800
16-05-2000,0.796003282,0.821422704,0.77387957,0.787177248,440451200
17-05-2000,0.7635234,0.780940113,0.755991354,0.780469398,398092800
18-05-2000,0.758816123,0.790354632,0.757874693,0.775762115,373777600
19-05-2000,0.707977414,0.747518691,0.703269559,0.747518691,740667200
22-05-2000,0.67737931,0.706094486,0.647723559,0.706094486,755507200
23-05-2000,0.646311641,0.703269635,0.644899546,0.681616636,517585600
24-05-2000,0.660433233,0.67596713,0.625128249,0.64913562,678462400
25-05-2000,0.657255769,0.697856535,0.647723711,0.666553374,406750400
26-05-2000,0.650547802,0.676908652,0.642075233,0.662786797,181148800
30-05-2000,0.659492016,0.663728301,0.615714452,0.659962681,713059200
31-05-2000,0.632660508,0.687265028,0.631248413,0.654314362,433507200
01-06-2000,0.671260238,0.674555092,0.605358118,0.615714352,903840000
02-06-2000,0.697150469,0.751284267,0.670318902,0.706094609,792848000
05-06-2000,0.687735558,0.717391312,0.675496563,0.702798792,323668800
06-06-2000,0.699503839,0.728688876,0.680204321,0.692678722,525481600
07-06-2000,0.727276742,0.730571647,0.690088998,0.705153036,337019200
08-06-2000,0.714096487,0.741869434,0.701386776,0.735279673,238526400
09-06-2000,0.721157849,0.73763313,0.710801613,0.728688989,252358400
12-06-2000,0.686794341,0.726335624,0.684440865,0.725864909,290337600
13-06-2000,0.711742818,0.713154913,0.664198842,0.686794068,351456000
14-06-2000,0.681145847,0.724923409,0.678792322,0.713155078,277446400
15-06-2000,0.695738196,0.703269385,0.670318731,0.687264773,248572800
16-06-2000,0.686794341,0.70609472,0.670789722,0.704211054,303564800
19-06-2000,0.7277475,0.737162354,0.6764379,0.682087134,394004800
20-06-2000,0.762581885,0.782822836,0.740928034,0.741869414,501390400
21-06-2000,0.837898672,0.857668903,0.757874706,0.760698945,490000000
22-06-2000,0.809654474,0.868025472,0.806830284,0.839781806,467712000
23-06-2000,0.778586388,0.822834659,0.765405964,0.81012495,204965600
26-06-2000,0.815303504,0.824718359,0.785177086,0.790825466,185354400
27-06-2000,0.779527962,0.836015238,0.777645152,0.8101251,203470400
28-06-2000,0.820010543,0.834132348,0.775762268,0.803064548,286428800
29-06-2000,0.771996677,0.812479331,0.769171632,0.799298906,203660800
30-06-2000,0.788942456,0.82754234,0.778586224,0.795532265,323097600
03-07-2000,0.803064466,0.818127649,0.785177042,0.785177042,70828800
05-07-2000,0.777645051,0.83130813,0.764464627,0.802123091,265216000
06-07-2000,0.780469358,0.79741621,0.747518744,0.790825594,309545600
07-07-2000,0.820010543,0.825659778,0.785177123,0.792237598,263603200
10-07-2000,0.860493362,0.877440214,0.809654415,0.814832986,397796000
11-07-2000,0.857668877,0.892503094,0.835073601,0.858610206,357896000
12-07-2000,0.886853874,0.887795203,0.849195368,0.875556211,225433600
13-07-2000,0.851079226,0.913214924,0.824718376,0.881205695,445659200
14-07-2000,0.868966639,0.888736875,0.856727644,0.860493264,190276800
17-07-2000,0.87838161,0.885912751,0.860493328,0.87744018,260002400
18-07-2000,0.862376153,0.886854248,0.856727772,0.881205867,318404800
19-07-2000,0.793649852,0.85578637,0.779528044,0.831308325,457872800
20-07-2000,0.83036679,0.859551831,0.815303555,0.82848398,465572800
21-07-2000,0.806830108,0.837898813,0.797416108,0.818833796,196235200
24-07-2000,0.733396947,0.79647404,0.715508664,0.791767039,412171200
25-07-2000,0.75410831,0.762581733,0.739045077,0.757874734,211607200
26-07-2000,0.75410831,0.771996587,0.741869266,0.750813405,210470400
27-07-2000,0.783293486,0.802123146,0.751284254,0.753167065,294985600
28-07-2000,0.7277475,0.790825429,0.706094507,0.787530524,237893600
31-07-2000,0.765405893,0.777644936,0.734338099,0.740457143,155299200
01-08-2000,0.742810786,0.77058373,0.741869356,0.757874825,137284000
02-08-2000,0.711742818,0.752225466,0.710801439,0.738103663,162355200
03-08-2000,0.723040521,0.723981951,0.666553255,0.686323438,339897600
04-08-2000,0.713625729,0.771996661,0.697621115,0.745165097,263121600
07-08-2000,0.722099185,0.73904518,0.71080157,0.721157805,187348000
